tipo,Nombre_de_la_Serie,valor,categoria
Hasta_20_anios,2017/10,100043683,edad
Hasta_20_anios,2017/11,111526297,edad
Hasta_20_anios,2017/12,113729034,edad
Hasta_20_anios,2018/01,48150534,edad
Hasta_20_anios,2018/02,99026999,edad
Hasta_20_anios,2018/03,94940908,edad
Hasta_20_anios,2018/04,117742234,edad
Hasta_20_anios,2018/05,132975172,edad
Hasta_20_anios,2018/06,121599572,edad
Hasta_20_anios,2018/07,128772370,edad
Hasta_20_anios,2018/08,124278758,edad
Hasta_20_anios,2018/09,110213297,edad
Hasta_20_anios,2018/10,119603053,edad
Hasta_20_anios,2018/11,97507195,edad
Hasta_20_anios,2018/12,84423149,edad
Hasta_20_anios,2019/01,68363377,edad
Hasta_20_anios,2019/02,89223505,edad
Hasta_20_anios,2019/03,110914858,edad
Hasta_20_anios,2019/04,88256635,edad
Hasta_20_anios,2019/05,123868805,edad
Hasta_20_anios,2019/06,114878705,edad
Hasta_20_anios,2019/07,129463713,edad
Hasta_20_anios,2019/08,110488723,edad
Hasta_20_anios,2019/09,96670241,edad
Hasta_20_anios,2019/10,110283613,edad
Hasta_20_anios,2019/11,88062953,edad
Hasta_20_anios,2019/12,94587210,edad
Hasta_20_anios,2020/01,57340693,edad
Hasta_20_anios,2020/02,89093185,edad
Hasta_20_anios,2020/03,109214793,edad
Hasta_20_anios,2020/04,88283357,edad
Hasta_20_anios,2020/05,115802393,edad
Hasta_20_anios,2020/06,123314182,edad
Hasta_20_anios,2020/07,120113528,edad
Hasta_20_anios,2020/08,101430862,edad
Hasta_20_anios,2020/09,92170939,edad
Hidalgo,2012/01,131290294,estado
Hidalgo,2012/02,218913304,estado
Hidalgo,2012/03,220773936,estado
Hidalgo,2012/04,147127619,estado
Hidalgo,2012/05,222834745,estado
Hidalgo,2012/06,278879683,estado
Hidalgo,2012/07,182610215,estado
Hidalgo,2012/08,246927037,estado
Hidalgo,2012/09,188866950,estado
Hidalgo,2012/10,219652393,estado
Hidalgo,2012/11,188392557,estado
Hidalgo,2012/12,222868644,estado
Hidalgo,2013/01,244005093,estado
Hidalgo,2013/02,137637630,estado
Hidalgo,2013/03,176667363,estado
Hidalgo,2013/04,208327985,estado
Hidalgo,2013/05,207456863,estado
Hidalgo,2013/06,197029463,estado
Hidalgo,2013/07,243282504,estado
Hidalgo,2013/08,241804242,estado
Hidalgo,2013/09,238792896,estado
Hidalgo,2013/10,207533782,estado
Hidalgo,2013/11,223889660,estado
Hidalgo,2013/12,441591544,estado
Hidalgo,2014/01,113976704,estado
Hidalgo,2014/02,171673177,estado
Hidalgo,2014/03,183323716,estado
Hidalgo,2014/04,204092740,estado
Hidalgo,2014/05,182252210,estado
Hidalgo,2014/06,328901355,estado
Hidalgo,2014/07,215541747,estado
Hidalgo,2014/08,293714689,estado
Hidalgo,2014/09,319253539,estado
Hidalgo,2014/10,323932297,estado
Hidalgo,2014/11,319304589,estado
Hidalgo,2014/12,508911904,estado
Hidalgo,2015/01,110279990,estado
Hidalgo,2015/02,285602511,estado
Hidalgo,2015/03,344975398,estado
Hidalgo,2015/04,298899975,estado
Hidalgo,2015/05,277177683,estado
Hidalgo,2015/06,322603546,estado
Hidalgo,2015/07,244699008,estado
Hidalgo,2015/08,210605793,estado
Hidalgo,2015/09,323896130,estado
Hidalgo,2015/10,477600885,estado
Hidalgo,2015/11,376124971,estado
Hidalgo,2015/12,542803568,estado
Hidalgo,2016/01,125792807,estado
Hidalgo,2016/02,318636582,estado
Hidalgo,2016/03,319555121,estado
Hidalgo,2016/04,332850774,estado
Hidalgo,2016/05,326379206,estado
Hidalgo,2016/06,331275410,estado
Hidalgo,2016/07,302693509,estado
Hidalgo,2016/08,342117521,estado
Hidalgo,2016/09,334072785,estado
Hidalgo,2016/10,342024797,estado
Hidalgo,2016/11,400565230,estado
Hidalgo,2016/12,302617121,estado
Hidalgo,2017/01,116247841,estado
Hidalgo,2017/02,248913342,estado
Hidalgo,2017/03,254970814,estado
Hidalgo,2017/04,288976414,estado
Hidalgo,2017/05,328764329,estado
Hidalgo,2017/06,500318165,estado
Hidalgo,2017/07,460756470,estado
Hidalgo,2017/08,429628241,estado
Hidalgo,2017/09,336096243,estado
Hidalgo,2017/10,465290118,estado
Hidalgo,2017/11,368682249,estado
Hidalgo,2017/12,577972188,estado
Hidalgo,2018/01,195863745,estado
Hidalgo,2018/02,336571811,estado
Hidalgo,2018/03,337766087,estado
Hidalgo,2018/04,314787597,estado
Hidalgo,2018/05,387716718,estado
Hidalgo,2018/06,387015231,estado
Hidalgo,2018/07,436690365,estado
Hidalgo,2018/08,335726734,estado
Hidalgo,2018/09,348327008,estado
Hidalgo,2018/10,427233132,estado
Hidalgo,2018/11,313487964,estado
Hidalgo,2018/12,331382901,estado
Hidalgo,2019/01,280062982,estado
Hidalgo,2019/02,268289499,estado
Hidalgo,2019/03,288326138,estado
Hidalgo,2019/04,306380233,estado
Hidalgo,2019/05,344813515,estado
Hidalgo,2019/06,337416562,estado
Hidalgo,2019/07,383421966,estado
Hidalgo,2019/08,305704960,estado
Hidalgo,2019/09,295573389,estado
Hidalgo,2019/10,358565389,estado
Hidalgo,2019/11,323930523,estado
Hidalgo,2019/12,467791587,estado
Hidalgo,2020/01,159680270,estado
Hidalgo,2020/02,234049486,estado
Hidalgo,2020/03,322505026,estado
Hidalgo,2020/04,193133116,estado
Hidalgo,2020/05,308735647,estado
Hidalgo,2020/06,382239876,estado
Hidalgo,2020/07,394052166,estado
Hidalgo,2020/08,346119485,estado
Hidalgo,2020/09,358122681,estado
Infonavit_Total,2012/01,2303668812,Tipo_Credito
Infonavit_Total,2012/02,2683399363,Tipo_Credito
Infonavit_Total,2012/03,3027202914,Tipo_Credito
Infonavit_Total,2012/04,2305490894,Tipo_Credito
Infonavit_Total,2012/05,3115779113,Tipo_Credito
Infonavit_Total,2012/06,3446815568,Tipo_Credito
Infonavit_Total,2012/07,3209967053,Tipo_Credito
Infonavit_Total,2012/08,3263065604,Tipo_Credito
Infonavit_Total,2012/09,2810023941,Tipo_Credito
Infonavit_Total,2012/10,3047440016,Tipo_Credito
Infonavit_Total,2012/11,2753867406,Tipo_Credito
Infonavit_Total,2012/12,3377489706,Tipo_Credito
Infonavit_Total,2013/01,1633872052,Tipo_Credito
Infonavit_Total,2013/02,1682671201,Tipo_Credito
Infonavit_Total,2013/03,1664112446,Tipo_Credito
Infonavit_Total,2013/04,2007918781,Tipo_Credito
Infonavit_Total,2013/05,2062279447,Tipo_Credito
Infonavit_Total,2013/06,1977151162,Tipo_Credito
Infonavit_Total,2013/07,2113810801,Tipo_Credito
Infonavit_Total,2013/08,1892758332,Tipo_Credito
Infonavit_Total,2013/09,1719977672,Tipo_Credito
Infonavit_Total,2013/10,1930532577,Tipo_Credito
Infonavit_Total,2013/11,1692192355,Tipo_Credito
Infonavit_Total,2013/12,2405247591,Tipo_Credito
Infonavit_Total,2014/01,1233023458,Tipo_Credito
Infonavit_Total,2014/02,1367725565,Tipo_Credito
Infonavit_Total,2014/03,1576065075,Tipo_Credito
Infonavit_Total,2014/04,1460196754,Tipo_Credito
Infonavit_Total,2014/05,1379520674,Tipo_Credito
Infonavit_Total,2014/06,1735412395,Tipo_Credito
Infonavit_Total,2014/07,1825802927,Tipo_Credito
Infonavit_Total,2014/08,1468737548,Tipo_Credito
Infonavit_Total,2014/09,1199127242,Tipo_Credito
Infonavit_Total,2014/10,1179599030,Tipo_Credito
Infonavit_Total,2014/11,930811090,Tipo_Credito
Infonavit_Total,2014/12,1413133828,Tipo_Credito
Infonavit_Total,2015/01,693605820,Tipo_Credito
Infonavit_Total,2015/02,705339567,Tipo_Credito
Infonavit_Total,2015/03,786238919,Tipo_Credito
Infonavit_Total,2015/04,662030589,Tipo_Credito
Infonavit_Total,2015/05,746890155,Tipo_Credito
Infonavit_Total,2015/06,911848924,Tipo_Credito
Infonavit_Total,2015/07,747762289,Tipo_Credito
Infonavit_Total,2015/08,725738301,Tipo_Credito
Infonavit_Total,2015/09,720049682,Tipo_Credito
Infonavit_Total,2015/10,808073695,Tipo_Credito
Infonavit_Total,2015/11,685591462,Tipo_Credito
Infonavit_Total,2015/12,981465545,Tipo_Credito
Infonavit_Total,2016/01,411631127,Tipo_Credito
Infonavit_Total,2016/02,475804529,Tipo_Credito
Infonavit_Total,2016/03,545933479,Tipo_Credito
Infonavit_Total,2016/04,690163650,Tipo_Credito
Infonavit_Total,2016/05,713227726,Tipo_Credito
Infonavit_Total,2016/06,847175119,Tipo_Credito
Infonavit_Total,2016/07,614709170,Tipo_Credito
Infonavit_Total,2016/08,750306670,Tipo_Credito
Infonavit_Total,2016/09,678143505,Tipo_Credito
Infonavit_Total,2016/10,779920129,Tipo_Credito
Infonavit_Total,2016/11,704144873,Tipo_Credito
Infonavit_Total,2016/12,1013966636,Tipo_Credito
Infonavit_Total,2017/01,457420796,Tipo_Credito
Infonavit_Total,2017/02,522961610,Tipo_Credito
Infonavit_Total,2017/03,672383074,Tipo_Credito
Infonavit_Total,2017/04,521733449,Tipo_Credito
Infonavit_Total,2017/05,634272532,Tipo_Credito
Infonavit_Total,2017/06,709206051,Tipo_Credito
Infonavit_Total,2017/07,642055174,Tipo_Credito
Infonavit_Total,2017/08,686934386,Tipo_Credito
Infonavit_Total,2017/09,644272031,Tipo_Credito
Infonavit_Total,2017/10,710434864,Tipo_Credito
Infonavit_Total,2017/11,691915867,Tipo_Credito
Infonavit_Total,2017/12,889368624,Tipo_Credito
Infonavit_Total,2018/01,415951163,Tipo_Credito
Infonavit_Total,2018/02,536334813,Tipo_Credito
Infonavit_Total,2018/03,567287099,Tipo_Credito
Infonavit_Total,2018/04,653332827,Tipo_Credito
Infonavit_Total,2018/05,680412967,Tipo_Credito
Infonavit_Total,2018/06,728831891,Tipo_Credito
Infonavit_Total,2018/07,622391250,Tipo_Credito
Infonavit_Total,2018/08,616565062,Tipo_Credito
Infonavit_Total,2018/09,552942016,Tipo_Credito
Infonavit_Total,2018/10,701398222,Tipo_Credito
Infonavit_Total,2018/11,633494860,Tipo_Credito
Infonavit_Total,2018/12,944944112,Tipo_Credito
Infonavit_Total,2019/01,608771115,Tipo_Credito
Infonavit_Total,2019/02,807967925,Tipo_Credito
Infonavit_Total,2019/03,944998949,Tipo_Credito
Infonavit_Total,2019/04,1009358255,Tipo_Credito
Infonavit_Total,2019/05,1142719364,Tipo_Credito
Infonavit_Total,2019/06,1200058394,Tipo_Credito
Infonavit_Total,2019/07,1237840342,Tipo_Credito
Infonavit_Total,2019/08,1165965442,Tipo_Credito
Infonavit_Total,2019/09,1156210344,Tipo_Credito
Infonavit_Total,2019/10,1331484044,Tipo_Credito
Infonavit_Total,2019/11,1127054484,Tipo_Credito
Infonavit_Total,2019/12,1527014396,Tipo_Credito
Infonavit_Total,2020/01,622283140,Tipo_Credito
Infonavit_Total,2020/02,924765922,Tipo_Credito
Infonavit_Total,2020/03,1230455685,Tipo_Credito
Infonavit_Total,2020/04,766467629,Tipo_Credito
Infonavit_Total,2020/05,817886613,Tipo_Credito
Infonavit_Total,2020/06,1047092504,Tipo_Credito
Infonavit_Total,2020/07,1003098843,Tipo_Credito
Infonavit_Total,2020/08,1103180160,Tipo_Credito
Infonavit_Total,2020/09,1024471186,Tipo_Credito
Infonavit_tu_propia_obra,2012/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/07,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/08,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/09,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/10,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/11,0,Tipo_Credito
Infonavit_tu_propia_obra,2012/12,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/07,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/08,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/09,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/10,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/11,0,Tipo_Credito
Infonavit_tu_propia_obra,2013/12,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/07,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/08,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/09,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/10,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/11,0,Tipo_Credito
Infonavit_tu_propia_obra,2014/12,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/07,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/08,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/09,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/10,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/11,0,Tipo_Credito
Infonavit_tu_propia_obra,2015/12,13137534,Tipo_Credito
Infonavit_tu_propia_obra,2016/01,4629283,Tipo_Credito
Infonavit_tu_propia_obra,2016/02,839302,Tipo_Credito
Infonavit_tu_propia_obra,2016/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2016/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2016/05,121000,Tipo_Credito
Infonavit_tu_propia_obra,2016/06,821818,Tipo_Credito
Infonavit_tu_propia_obra,2016/07,121000,Tipo_Credito
Infonavit_tu_propia_obra,2016/08,396249,Tipo_Credito
Infonavit_tu_propia_obra,2016/09,122550,Tipo_Credito
Infonavit_tu_propia_obra,2016/10,257886,Tipo_Credito
Infonavit_tu_propia_obra,2016/11,0,Tipo_Credito
Infonavit_tu_propia_obra,2016/12,0,Tipo_Credito
Infonavit_tu_propia_obra,2017/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2017/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2017/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2017/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2017/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2017/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2017/07,1012573,Tipo_Credito
Infonavit_tu_propia_obra,2017/08,804391,Tipo_Credito
Infonavit_tu_propia_obra,2017/09,836423,Tipo_Credito
Infonavit_tu_propia_obra,2017/10,2822746,Tipo_Credito
Infonavit_tu_propia_obra,2017/11,4672500,Tipo_Credito
Infonavit_tu_propia_obra,2017/12,693377,Tipo_Credito
Infonavit_tu_propia_obra,2018/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2018/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2018/03,779541,Tipo_Credito
Infonavit_tu_propia_obra,2018/04,1323538,Tipo_Credito
Infonavit_tu_propia_obra,2018/05,492991,Tipo_Credito
Infonavit_tu_propia_obra,2018/06,955824,Tipo_Credito
Infonavit_tu_propia_obra,2018/07,301214,Tipo_Credito
Infonavit_tu_propia_obra,2018/08,1443009,Tipo_Credito
Infonavit_tu_propia_obra,2018/09,1052226,Tipo_Credito
Infonavit_tu_propia_obra,2018/10,2708295,Tipo_Credito
Infonavit_tu_propia_obra,2018/11,2007279,Tipo_Credito
Infonavit_tu_propia_obra,2018/12,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/02,128586,Tipo_Credito
Infonavit_tu_propia_obra,2019/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/07,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/08,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/09,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/10,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/11,0,Tipo_Credito
Infonavit_tu_propia_obra,2019/12,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/01,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/02,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/03,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/04,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/05,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/06,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/07,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/08,0,Tipo_Credito
Infonavit_tu_propia_obra,2020/09,0,Tipo_Credito
Jalisco,2012/01,687193370,estado
Jalisco,2012/02,893692618,estado
Jalisco,2012/03,988113018,estado
Jalisco,2012/04,742156864,estado
Jalisco,2012/05,984972577,estado
Jalisco,2012/06,1186023202,estado
Jalisco,2012/07,958441594,estado
Jalisco,2012/08,958508219,estado
Jalisco,2012/09,833197733,estado
Jalisco,2012/10,846558963,estado
Jalisco,2012/11,704438493,estado
Jalisco,2012/12,745853985,estado
Jalisco,2013/01,898287543,estado
Jalisco,2013/02,662713041,estado
Jalisco,2013/03,695881756,estado
Jalisco,2013/04,1106248014,estado
Jalisco,2013/05,1002381220,estado
Jalisco,2013/06,793166681,estado
Jalisco,2013/07,932329309,estado
Jalisco,2013/08,1023841504,estado
Jalisco,2013/09,841172533,estado
Jalisco,2013/10,1031244032,estado
Jalisco,2013/11,905145701,estado
Jalisco,2013/12,1218002860,estado
Jalisco,2014/01,647202917,estado
Jalisco,2014/02,763728896,estado
Jalisco,2014/03,923474151,estado
Jalisco,2014/04,832113267,estado
Jalisco,2014/05,928162504,estado
Jalisco,2014/06,947431263,estado
Jalisco,2014/07,1049525742,estado
Jalisco,2014/08,979714996,estado
Jalisco,2014/09,973308155,estado
Jalisco,2014/10,1176560162,estado
Jalisco,2014/11,1205113340,estado
Jalisco,2014/12,1299548358,estado
Jalisco,2015/01,685970769,estado
Jalisco,2015/02,1124722638,estado
Jalisco,2015/03,1251361994,estado
Jalisco,2015/04,1287966696,estado
Jalisco,2015/05,1132202178,estado
Jalisco,2015/06,1252770221,estado
Jalisco,2015/07,1027771655,estado
Jalisco,2015/08,1040724255,estado
Jalisco,2015/09,1092268091,estado
Jalisco,2015/10,1159015942,estado
Jalisco,2015/11,941614271,estado
Jalisco,2015/12,1276333123,estado
Jalisco,2016/01,669757926,estado
Jalisco,2016/02,1187445917,estado
Jalisco,2016/03,1044004417,estado
Jalisco,2016/04,1080064979,estado
Jalisco,2016/05,995872784,estado
Jalisco,2016/06,1524626083,estado
Jalisco,2016/07,988495414,estado
Jalisco,2016/08,1003471772,estado
Jalisco,2016/09,850439718,estado
Jalisco,2016/10,978481095,estado
Jalisco,2016/11,905125288,estado
Jalisco,2016/12,1121668419,estado
Jalisco,2017/01,693247841,estado
Jalisco,2017/02,1355519303,estado
Jalisco,2017/03,956922829,estado
Jalisco,2017/04,867198003,estado
Jalisco,2017/05,1214729989,estado
Jalisco,2017/06,1367593459,estado
Jalisco,2017/07,1278300237,estado
Jalisco,2017/08,1377300998,estado
Jalisco,2017/09,1153340892,estado
Jalisco,2017/10,1280979388,estado
Jalisco,2017/11,1288221405,estado
Jalisco,2017/12,1438320613,estado
Jalisco,2018/01,869485344,estado
Jalisco,2018/02,969425890,estado
Jalisco,2018/03,896040866,estado
Jalisco,2018/04,1216139932,estado
Jalisco,2018/05,1287416992,estado
Jalisco,2018/06,1357060322,estado
Jalisco,2018/07,1226143239,estado
Jalisco,2018/08,1324407077,estado
Jalisco,2018/09,1175464389,estado
Jalisco,2018/10,1423835880,estado
Jalisco,2018/11,1286613226,estado
Jalisco,2018/12,1006862171,estado
Jalisco,2019/01,1146990436,estado
Jalisco,2019/02,858600487,estado
Jalisco,2019/03,1001393807,estado
Jalisco,2019/04,1016890472,estado
Jalisco,2019/05,1127009315,estado
Jalisco,2019/06,1191280917,estado
Jalisco,2019/07,1284851672,estado
Jalisco,2019/08,1152485190,estado
Jalisco,2019/09,1071633665,estado
Jalisco,2019/10,1311187994,estado
Jalisco,2019/11,1090886155,estado
Jalisco,2019/12,1133291237,estado
Jalisco,2020/01,800609966,estado
Jalisco,2020/02,870951989,estado
Jalisco,2020/03,1081601235,estado
Jalisco,2020/04,1038421241,estado
Jalisco,2020/05,1135836707,estado
Jalisco,2020/06,1339059639,estado
Jalisco,2020/07,1331557377,estado
Jalisco,2020/08,1234447137,estado
Jalisco,2020/09,1191270352,estado
Linea_III,2012/01,4114100,Linea
Linea_III,2012/02,3953034,Linea
Linea_III,2012/03,5025295,Linea
Linea_III,2012/04,3517383,Linea
Linea_III,2012/05,18121119,Linea
Linea_III,2012/06,17983904,Linea
Linea_III,2012/07,5747571,Linea
Linea_III,2012/08,6489196,Linea
Linea_III,2012/09,4836317,Linea
Linea_III,2012/10,6584086,Linea
Linea_III,2012/11,5968374,Linea
Linea_III,2012/12,6399906,Linea
Linea_III,2013/01,4106889,Linea
Linea_III,2013/02,5421784,Linea
Linea_III,2013/03,4830309,Linea
Linea_III,2013/04,6294762,Linea
Linea_III,2013/05,5349813,Linea
Linea_III,2013/06,3862076,Linea
Linea_III,2013/07,7959440,Linea
Linea_III,2013/08,6597710,Linea
Linea_III,2013/09,5922963,Linea
Linea_III,2013/10,6761787,Linea
Linea_III,2013/11,6468909,Linea
Linea_III,2013/12,9127175,Linea
Linea_III,2014/01,13448690,Linea
Linea_III,2014/02,15729978,Linea
Linea_III,2014/03,6735370,Linea
Linea_III,2014/04,16745660,Linea
Linea_III,2014/05,16644959,Linea
Linea_III,2014/06,14754796,Linea
Linea_III,2014/07,6408811,Linea
Linea_III,2014/08,11819311,Linea
Linea_III,2014/09,7728629,Linea
Linea_III,2014/10,19935986,Linea
Linea_III,2014/11,8911751,Linea
Linea_III,2014/12,23183676,Linea
Linea_III,2015/01,17510907,Linea
Linea_III,2015/02,9393098,Linea
Linea_III,2015/03,37662192,Linea
Linea_III,2015/04,25638360,Linea
Linea_III,2015/05,22622093,Linea
Linea_III,2015/06,69648515,Linea
Linea_III,2015/07,28809176,Linea
Linea_III,2015/08,23837298,Linea
Linea_III,2015/09,55573919,Linea
Linea_III,2015/10,54709625,Linea
Linea_III,2015/11,41463932,Linea
Linea_III,2015/12,86424827,Linea
Linea_III,2016/01,10275737,Linea
Linea_III,2016/02,13414131,Linea
Linea_III,2016/03,78991941,Linea
Linea_III,2016/04,75065439,Linea
Linea_III,2016/05,106557685,Linea
Linea_III,2016/06,80909192,Linea
Linea_III,2016/07,47410537,Linea
Linea_III,2016/08,71191535,Linea
Linea_III,2016/09,102096297,Linea
Linea_III,2016/10,81737194,Linea
Linea_III,2016/11,79767381,Linea
Linea_III,2016/12,113641851,Linea
Linea_III,2017/01,8939598,Linea
Linea_III,2017/02,12050884,Linea
Linea_III,2017/03,82357193,Linea
Linea_III,2017/04,75224967,Linea
Linea_III,2017/05,172870424,Linea
Linea_III,2017/06,181450605,Linea
Linea_III,2017/07,111679463,Linea
Linea_III,2017/08,141985720,Linea
Linea_III,2017/09,116066612,Linea
Linea_III,2017/10,135435406,Linea
Linea_III,2017/11,161340277,Linea
Linea_III,2017/12,179523573,Linea
Linea_III,2018/01,17386881,Linea
Linea_III,2018/02,51547108,Linea
Linea_III,2018/03,88321622,Linea
Linea_III,2018/04,178669696,Linea
Linea_III,2018/05,146409955,Linea
Linea_III,2018/06,138809793,Linea
Linea_III,2018/07,146838068,Linea
Linea_III,2018/08,133697561,Linea
Linea_III,2018/09,200478642,Linea
Linea_III,2018/10,249424012,Linea
Linea_III,2018/11,98441406,Linea
Linea_III,2018/12,168743499,Linea
Linea_III,2019/01,67179105,Linea
Linea_III,2019/02,106564758,Linea
Linea_III,2019/03,192405982,Linea
Linea_III,2019/04,114667252,Linea
Linea_III,2019/05,185923065,Linea
Linea_III,2019/06,162267475,Linea
Linea_III,2019/07,214151719,Linea
Linea_III,2019/08,192040858,Linea
Linea_III,2019/09,148434035,Linea
Linea_III,2019/10,232746488,Linea
Linea_III,2019/11,194484177,Linea
Linea_III,2019/12,313812774,Linea
Linea_III,2020/01,77319982,Linea
Linea_III,2020/02,169143187,Linea
Linea_III,2020/03,209564923,Linea
Linea_III,2020/04,130597293,Linea
Linea_III,2020/05,210578606,Linea
Linea_III,2020/06,271239885,Linea
Linea_III,2020/07,256017656,Linea
Linea_III,2020/08,217871339,Linea
Linea_III,2020/09,286585092,Linea
Linea_II_vivienda_existente,2012/01,2035985554,Linea
Linea_II_vivienda_existente,2012/02,2917493224,Linea
Linea_II_vivienda_existente,2012/03,3673877907,Linea
Linea_II_vivienda_existente,2012/04,2504723791,Linea
Linea_II_vivienda_existente,2012/05,3576249028,Linea
Linea_II_vivienda_existente,2012/06,3657885950,Linea
Linea_II_vivienda_existente,2012/07,3405919069,Linea
Linea_II_vivienda_existente,2012/08,3490163053,Linea
Linea_II_vivienda_existente,2012/09,3058142517,Linea
Linea_II_vivienda_existente,2012/10,3523693335,Linea
Linea_II_vivienda_existente,2012/11,3298125282,Linea
Linea_II_vivienda_existente,2012/12,4181600529,Linea
Linea_II_vivienda_existente,2013/01,1954175571,Linea
Linea_II_vivienda_existente,2013/02,2637322499,Linea
Linea_II_vivienda_existente,2013/03,2849818398,Linea
Linea_II_vivienda_existente,2013/04,3498534254,Linea
Linea_II_vivienda_existente,2013/05,3877518483,Linea
Linea_II_vivienda_existente,2013/06,3547906893,Linea
Linea_II_vivienda_existente,2013/07,3869421405,Linea
Linea_II_vivienda_existente,2013/08,3801353647,Linea
Linea_II_vivienda_existente,2013/09,3375461332,Linea
Linea_II_vivienda_existente,2013/10,4063584639,Linea
Linea_II_vivienda_existente,2013/11,3622420690,Linea
Linea_II_vivienda_existente,2013/12,4990983484,Linea
Linea_II_vivienda_existente,2014/01,2268542045,Linea
Linea_II_vivienda_existente,2014/02,2758778780,Linea
Linea_II_vivienda_existente,2014/03,3518323773,Linea
Linea_II_vivienda_existente,2014/04,3259477974,Linea
Linea_II_vivienda_existente,2014/05,3629639404,Linea
Linea_II_vivienda_existente,2014/06,4446118238,Linea
Linea_II_vivienda_existente,2014/07,4178873755,Linea
Linea_II_vivienda_existente,2014/08,3887359088,Linea
Linea_II_vivienda_existente,2014/09,3691019898,Linea
Linea_II_vivienda_existente,2014/10,4398331202,Linea
Linea_II_vivienda_existente,2014/11,4044690162,Linea
Linea_II_vivienda_existente,2014/12,5802307212,Linea
Linea_II_vivienda_existente,2015/01,2367096975,Linea
Linea_II_vivienda_existente,2015/02,3082484936,Linea
